"x","y","group","distance"
584,381,"brown","31.0644491340181"
590,381,"brown","28.2311884269862"
583,374,"brown","26.1725046566048"
601,381,"brown","26"
589,374,"brown","22.4722050542442"
606,374,"brown","19.6468827043885"
590,381,"brown","28.2311884269862"
590,381,"brown","28.2311884269862"
584,381,"brown","31.0644491340181"
590,381,"brown","28.2311884269862"
578,381,"brown","34.7131099154196"
572,381,"brown","38.9486841883009"
590,381,"brown","28.2311884269862"
584,381,"brown","31.0644491340181"
590,381,"brown","28.2311884269862"
584,381,"brown","31.0644491340181"
572,381,"brown","38.9486841883009"
572,381,"brown","38.9486841883009"
584,381,"brown","31.0644491340181"
584,381,"brown","31.0644491340181"
583,374,"brown","26.1725046566048"
584,381,"brown","31.0644491340181"
584,381,"brown","31.0644491340181"
572,374,"brown","34.6698716467194"
601,381,"brown","26"
601,381,"brown","26"
583,374,"brown","26.1725046566048"
584,381,"brown","31.0644491340181"
583,374,"brown","26.1725046566048"
583,374,"brown","26.1725046566048"
583,374,"brown","26.1725046566048"
572,374,"brown","34.6698716467194"
595,374,"brown","19.9248588451713"
572,381,"brown","38.9486841883009"
583,374,"brown","26.1725046566048"
583,374,"brown","26.1725046566048"
583,374,"brown","26.1725046566048"
577,360,"brown","24.5153013442625"
584,381,"brown","31.0644491340181"
582,360,"brown","19.6468827043885"
594,360,"brown","8.60232526704263"
572,374,"brown","34.6698716467194"
594,360,"brown","8.60232526704263"
583,374,"brown","26.1725046566048"
583,374,"brown","26.1725046566048"
583,374,"brown","26.1725046566048"
594,360,"brown","8.60232526704263"
595,374,"brown","19.9248588451713"
594,360,"brown","8.60232526704263"
583,374,"brown","26.1725046566048"
577,360,"brown","24.5153013442625"
577,360,"brown","24.5153013442625"
577,360,"brown","24.5153013442625"
576,353,"brown","25.0798724079689"
594,360,"brown","8.60232526704263"
578,374,"brown","29.8328677803526"
582,353,"brown","19.1049731745428"
594,360,"brown","8.60232526704263"
582,353,"brown","19.1049731745428"
582,360,"brown","19.6468827043885"
595,374,"brown","19.9248588451713"
576,353,"brown","25.0798724079689"
594,353,"brown","7.28010988928052"
582,353,"brown","19.1049731745428"
582,360,"brown","19.6468827043885"
594,353,"brown","7.28010988928052"
594,353,"brown","7.28010988928052"
599,353,"brown","2.82842712474619"
576,353,"brown","25.0798724079689"
594,353,"brown","7.28010988928052"
582,353,"brown","19.1049731745428"
582,353,"brown","19.1049731745428"
576,353,"brown","25.0798724079689"
594,353,"brown","7.28010988928052"
599,353,"brown","2.82842712474619"
576,353,"brown","25.0798724079689"
594,353,"brown","7.28010988928052"
576,353,"brown","25.0798724079689"
594,353,"brown","7.28010988928052"
582,346,"brown","21.0237960416286"
577,360,"brown","24.5153013442625"
576,353,"brown","25.0798724079689"
594,353,"brown","7.28010988928052"
594,353,"brown","7.28010988928052"
576,346,"brown","26.5706605111728"
594,353,"brown","7.28010988928052"
582,353,"brown","19.1049731745428"
593,346,"brown","12.0415945787923"
594,353,"brown","7.28010988928052"
594,353,"brown","7.28010988928052"
576,353,"brown","25.0798724079689"
576,353,"brown","25.0798724079689"
582,353,"brown","19.1049731745428"
594,353,"brown","7.28010988928052"
593,346,"brown","12.0415945787923"
577,360,"brown","24.5153013442625"
594,353,"brown","7.28010988928052"
594,353,"brown","7.28010988928052"
594,353,"brown","7.28010988928052"
576,353,"brown","25.0798724079689"
576,346,"brown","26.5706605111728"
594,353,"brown","7.28010988928052"
593,346,"brown","12.0415945787923"
576,353,"brown","25.0798724079689"
594,353,"brown","7.28010988928052"
576,353,"brown","25.0798724079689"
588,353,"brown","13.1529464379659"
593,346,"brown","12.0415945787923"
594,360,"brown","8.60232526704263"
594,353,"brown","7.28010988928052"
594,353,"brown","7.28010988928052"
594,353,"brown","7.28010988928052"
594,353,"brown","7.28010988928052"
594,360,"brown","8.60232526704263"
594,353,"brown","7.28010988928052"
594,353,"brown","7.28010988928052"
594,353,"brown","7.28010988928052"
594,353,"brown","7.28010988928052"
594,353,"brown","7.28010988928052"
576,353,"brown","25.0798724079689"
582,353,"brown","19.1049731745428"
576,353,"brown","25.0798724079689"
576,353,"brown","25.0798724079689"
576,353,"brown","25.0798724079689"
594,353,"brown","7.28010988928052"
582,353,"brown","19.1049731745428"
594,353,"brown","7.28010988928052"
593,346,"brown","12.0415945787923"
593,346,"brown","12.0415945787923"
594,353,"brown","7.28010988928052"
576,353,"brown","25.0798724079689"
594,353,"brown","7.28010988928052"
593,346,"brown","12.0415945787923"
594,353,"brown","7.28010988928052"
594,353,"brown","7.28010988928052"
597,493,"pink","19.2353840616713"
592,514,"pink","2.82842712474619"
615,514,"pink","21.095023109729"
615,514,"pink","21.095023109729"
615,514,"pink","21.095023109729"
593,521,"pink","9.05538513813742"
593,521,"pink","9.05538513813742"
593,521,"pink","9.05538513813742"
593,521,"pink","9.05538513813742"
593,521,"pink","9.05538513813742"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
593,521,"pink","9.05538513813742"
599,528,"pink","16.7630546142402"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,528,"pink","16.7630546142402"
599,521,"pink","10.295630140987"
599,528,"pink","16.7630546142402"
600,542,"pink","30.5941170815567"
600,542,"pink","30.5941170815567"
600,542,"pink","30.5941170815567"
599,528,"pink","16.7630546142402"
599,528,"pink","16.7630546142402"
599,528,"pink","16.7630546142402"
599,528,"pink","16.7630546142402"
599,521,"pink","10.295630140987"
599,528,"pink","16.7630546142402"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,528,"pink","16.7630546142402"
599,528,"pink","16.7630546142402"
599,528,"pink","16.7630546142402"
600,542,"pink","30.5941170815567"
587,528,"pink","17.464249196573"
593,528,"pink","16.0312195418814"
599,528,"pink","16.7630546142402"
598,514,"pink","4.47213595499958"
599,521,"pink","10.295630140987"
593,521,"pink","9.05538513813742"
599,521,"pink","10.295630140987"
599,528,"pink","16.7630546142402"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
616,521,"pink","23.7697286480094"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,528,"pink","16.7630546142402"
599,528,"pink","16.7630546142402"
599,528,"pink","16.7630546142402"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,528,"pink","16.7630546142402"
599,528,"pink","16.7630546142402"
600,542,"pink","30.5941170815567"
616,521,"pink","23.7697286480094"
599,528,"pink","16.7630546142402"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
616,528,"pink","27.2029410174709"
616,528,"pink","27.2029410174709"
599,528,"pink","16.7630546142402"
616,528,"pink","27.2029410174709"
616,528,"pink","27.2029410174709"
599,521,"pink","10.295630140987"
592,514,"pink","2.82842712474619"
592,514,"pink","2.82842712474619"
593,521,"pink","9.05538513813742"
593,521,"pink","9.05538513813742"
587,528,"pink","17.464249196573"
593,521,"pink","9.05538513813742"
593,521,"pink","9.05538513813742"
593,521,"pink","9.05538513813742"
599,521,"pink","10.295630140987"
593,521,"pink","9.05538513813742"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
616,521,"pink","23.7697286480094"
615,514,"pink","21.095023109729"
599,521,"pink","10.295630140987"
592,514,"pink","2.82842712474619"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
598,514,"pink","4.47213595499958"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
616,521,"pink","23.7697286480094"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
615,514,"pink","21.095023109729"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
598,514,"pink","4.47213595499958"
599,521,"pink","10.295630140987"
615,514,"pink","21.095023109729"
592,514,"pink","2.82842712474619"
599,521,"pink","10.295630140987"
615,514,"pink","21.095023109729"
598,514,"pink","4.47213595499958"
598,514,"pink","4.47213595499958"
615,514,"pink","21.095023109729"
598,514,"pink","4.47213595499958"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
598,514,"pink","4.47213595499958"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
598,514,"pink","4.47213595499958"
592,514,"pink","2.82842712474619"
615,514,"pink","21.095023109729"
615,514,"pink","21.095023109729"
615,514,"pink","21.095023109729"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
599,521,"pink","10.295630140987"
615,514,"pink","21.095023109729"
474,437,"purple","25.4558441227157"
473,430,"purple","21.9544984001001"
473,430,"purple","21.9544984001001"
479,430,"purple","17.0293863659264"
488,402,"purple","17.464249196573"
473,430,"purple","21.9544984001001"
479,437,"purple","22.2036033111745"
479,437,"purple","22.2036033111745"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,437,"purple","22.2036033111745"
479,430,"purple","17.0293863659264"
476,388,"yellow","33.6154726279432"
476,388,"yellow","33.6154726279432"
496,430,"purple","11.7046999107196"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
468,437,"purple","30"
473,430,"purple","21.9544984001001"
479,430,"purple","17.0293863659264"
474,437,"purple","25.4558441227157"
473,430,"purple","21.9544984001001"
473,430,"purple","21.9544984001001"
474,437,"purple","25.4558441227157"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
474,437,"purple","25.4558441227157"
479,437,"purple","22.2036033111745"
479,437,"purple","22.2036033111745"
473,430,"purple","21.9544984001001"
479,437,"purple","22.2036033111745"
479,430,"purple","17.0293863659264"
479,437,"purple","22.2036033111745"
479,437,"purple","22.2036033111745"
474,437,"purple","25.4558441227157"
479,430,"purple","17.0293863659264"
479,437,"purple","22.2036033111745"
479,437,"purple","22.2036033111745"
479,430,"purple","17.0293863659264"
474,437,"purple","25.4558441227157"
474,437,"purple","25.4558441227157"
474,437,"purple","25.4558441227157"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
473,430,"purple","21.9544984001001"
479,437,"purple","22.2036033111745"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
473,430,"purple","21.9544984001001"
474,437,"purple","25.4558441227157"
473,430,"purple","21.9544984001001"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,437,"purple","22.2036033111745"
479,430,"purple","17.0293863659264"
473,430,"purple","21.9544984001001"
473,430,"purple","21.9544984001001"
474,437,"purple","25.4558441227157"
479,430,"purple","17.0293863659264"
490,430,"purple","11.1803398874989"
479,430,"purple","17.0293863659264"
490,430,"purple","11.1803398874989"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
496,430,"purple","11.7046999107196"
473,430,"purple","21.9544984001001"
479,430,"purple","17.0293863659264"
473,430,"purple","21.9544984001001"
473,430,"purple","21.9544984001001"
479,430,"purple","17.0293863659264"
496,437,"purple","18.4390889145858"
479,430,"purple","17.0293863659264"
479,437,"purple","22.2036033111745"
473,430,"purple","21.9544984001001"
474,437,"purple","25.4558441227157"
474,437,"purple","25.4558441227157"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
490,430,"purple","11.1803398874989"
479,430,"purple","17.0293863659264"
468,437,"purple","30"
468,437,"purple","30"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
490,430,"purple","11.1803398874989"
479,430,"purple","17.0293863659264"
479,437,"purple","22.2036033111745"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
490,430,"purple","11.1803398874989"
479,437,"purple","22.2036033111745"
479,437,"purple","22.2036033111745"
479,430,"purple","17.0293863659264"
479,437,"purple","22.2036033111745"
473,430,"purple","21.9544984001001"
479,437,"purple","22.2036033111745"
479,430,"purple","17.0293863659264"
490,430,"purple","11.1803398874989"
496,430,"purple","11.7046999107196"
473,430,"purple","21.9544984001001"
496,437,"purple","18.4390889145858"
473,430,"purple","21.9544984001001"
473,430,"purple","21.9544984001001"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
473,430,"purple","21.9544984001001"
473,430,"purple","21.9544984001001"
473,430,"purple","21.9544984001001"
496,430,"purple","11.7046999107196"
501,430,"purple","14.2126704035519"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
474,437,"purple","25.4558441227157"
479,437,"purple","22.2036033111745"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
473,430,"purple","21.9544984001001"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,437,"purple","22.2036033111745"
479,430,"purple","17.0293863659264"
496,437,"purple","18.4390889145858"
473,430,"purple","21.9544984001001"
490,430,"purple","11.1803398874989"
479,437,"purple","22.2036033111745"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
479,437,"purple","22.2036033111745"
479,430,"purple","17.0293863659264"
479,430,"purple","17.0293863659264"
490,437,"purple","18.1107702762748"
479,430,"purple","17.0293863659264"
565,445,"blue","27.0739727413618"
679,430,"orange","25.1793566240283"
680,437,"orange","24.3310501211929"
679,430,"orange","25.1793566240283"
679,430,"orange","25.1793566240283"
667,430,"orange","37.1214223865412"
655,423,"orange","50.0099990001999"
657,452,"orange","50.6951674225463"
680,437,"orange","24.3310501211929"
679,423,"orange","26.9258240356725"
679,423,"orange","26.9258240356725"
679,423,"orange","26.9258240356725"
667,423,"orange","38.3275357934736"
668,437,"orange","36.2215405525497"
679,430,"orange","25.1793566240283"
667,430,"orange","37.1214223865412"
666,409,"orange","44.9444101084885"
666,409,"orange","44.9444101084885"
679,430,"orange","25.1793566240283"
679,430,"orange","25.1793566240283"
679,430,"orange","25.1793566240283"
679,430,"orange","25.1793566240283"
679,430,"orange","25.1793566240283"
679,430,"orange","25.1793566240283"
678,409,"orange","35.3836120259083"
678,409,"orange","35.3836120259083"
679,430,"orange","25.1793566240283"
667,430,"orange","37.1214223865412"
667,430,"orange","37.1214223865412"
667,430,"orange","37.1214223865412"
685,430,"orange","19.2353840616713"
666,409,"orange","44.9444101084885"
679,430,"orange","25.1793566240283"
678,409,"orange","35.3836120259083"
666,402,"red","47.2016948848238"
679,430,"orange","25.1793566240283"
666,409,"orange","44.9444101084885"
666,409,"orange","44.9444101084885"
679,430,"orange","25.1793566240283"
666,402,"red","47.2016948848238"
677,402,"red","38.8973006775534"
666,409,"orange","44.9444101084885"
677,402,"red","38.8973006775534"
678,409,"orange","35.3836120259083"
677,402,"red","38.8973006775534"
677,402,"red","38.8973006775534"
677,402,"red","38.8973006775534"
677,402,"red","38.8973006775534"
676,388,"red","31.3049516849971"
676,388,"red","31.3049516849971"
676,388,"red","31.3049516849971"
666,402,"red","47.2016948848238"
666,409,"orange","44.9444101084885"
679,430,"orange","25.1793566240283"
695,402,"red","29.4108823397055"
695,402,"red","29.4108823397055"
695,402,"red","29.4108823397055"
666,402,"red","47.2016948848238"
677,402,"red","38.8973006775534"
677,402,"red","38.8973006775534"
677,402,"red","38.8973006775534"
676,388,"red","31.3049516849971"
676,388,"red","31.3049516849971"
676,388,"red","31.3049516849971"
665,388,"red","41.4366987102013"
695,402,"red","29.4108823397055"
667,430,"orange","37.1214223865412"
677,402,"red","38.8973006775534"
677,402,"red","38.8973006775534"
676,388,"red","31.3049516849971"
